"Folkmängd efter region, civilstånd, ålder, kön och år"

"region";"civilstånd";"ålder";"kön";"2020"
"SE221 Blekinge län";"gifta";"78 år";"män";507
"SE221 Blekinge län";"gifta";"78 år";"kvinnor";375
"SE221 Blekinge län";"gifta";"79 år";"män";394
"SE221 Blekinge län";"gifta";"79 år";"kvinnor";330
"SE221 Blekinge län";"gifta";"80 år";"män";358
"SE221 Blekinge län";"gifta";"80 år";"kvinnor";305
"SE221 Blekinge län";"gifta";"81 år";"män";346
"SE221 Blekinge län";"gifta";"81 år";"kvinnor";270
"SE221 Blekinge län";"gifta";"82 år";"män";324
"SE221 Blekinge län";"gifta";"82 år";"kvinnor";246
"SE221 Blekinge län";"gifta";"83 år";"män";289
"SE221 Blekinge län";"gifta";"83 år";"kvinnor";193
"SE221 Blekinge län";"gifta";"84 år";"män";244
"SE221 Blekinge län";"gifta";"84 år";"kvinnor";180
"SE221 Blekinge län";"gifta";"85 år";"män";219
"SE221 Blekinge län";"gifta";"85 år";"kvinnor";109
"SE221 Blekinge län";"gifta";"86 år";"män";161
"SE221 Blekinge län";"gifta";"86 år";"kvinnor";102
"SE221 Blekinge län";"gifta";"87 år";"män";161
"SE221 Blekinge län";"gifta";"87 år";"kvinnor";66
"SE221 Blekinge län";"gifta";"88 år";"män";121
"SE221 Blekinge län";"gifta";"88 år";"kvinnor";59
"SE221 Blekinge län";"gifta";"89 år";"män";84
"SE221 Blekinge län";"gifta";"89 år";"kvinnor";51
"SE221 Blekinge län";"gifta";"90 år";"män";78
"SE221 Blekinge län";"gifta";"90 år";"kvinnor";33
"SE221 Blekinge län";"gifta";"91 år";"män";52
"SE221 Blekinge län";"gifta";"91 år";"kvinnor";22
"SE221 Blekinge län";"gifta";"92 år";"män";39
"SE221 Blekinge län";"gifta";"92 år";"kvinnor";15
"SE221 Blekinge län";"gifta";"93 år";"män";36
"SE221 Blekinge län";"gifta";"93 år";"kvinnor";7
"SE221 Blekinge län";"gifta";"94 år";"män";16
"SE221 Blekinge län";"gifta";"94 år";"kvinnor";6
"SE221 Blekinge län";"gifta";"95 år";"män";11
"SE221 Blekinge län";"gifta";"95 år";"kvinnor";3
"SE221 Blekinge län";"gifta";"96 år";"män";2
"SE221 Blekinge län";"gifta";"96 år";"kvinnor";2
"SE221 Blekinge län";"gifta";"97 år";"män";12
"SE221 Blekinge län";"gifta";"97 år";"kvinnor";0
"SE221 Blekinge län";"gifta";"98 år";"män";2
"SE221 Blekinge län";"gifta";"98 år";"kvinnor";1
"SE221 Blekinge län";"gifta";"99 år";"män";1
"SE221 Blekinge län";"gifta";"99 år";"kvinnor";2
"SE221 Blekinge län";"gifta";"100+ år";"män";4
"SE221 Blekinge län";"gifta";"100+ år";"kvinnor";0
"SE221 Blekinge län";"skilda";"0 år";"män";0
"SE221 Blekinge län";"skilda";"0 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"1 år";"män";0
"SE221 Blekinge län";"skilda";"1 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"2 år";"män";0
"SE221 Blekinge län";"skilda";"2 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"3 år";"män";0
"SE221 Blekinge län";"skilda";"3 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"4 år";"män";0
"SE221 Blekinge län";"skilda";"4 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"5 år";"män";0
"SE221 Blekinge län";"skilda";"5 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"6 år";"män";0
"SE221 Blekinge län";"skilda";"6 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"7 år";"män";0
"SE221 Blekinge län";"skilda";"7 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"8 år";"män";0
"SE221 Blekinge län";"skilda";"8 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"9 år";"män";0
"SE221 Blekinge län";"skilda";"9 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"10 år";"män";0
"SE221 Blekinge län";"skilda";"10 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"11 år";"män";0
"SE221 Blekinge län";"skilda";"11 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"12 år";"män";0
"SE221 Blekinge län";"skilda";"12 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"13 år";"män";0
"SE221 Blekinge län";"skilda";"13 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"14 år";"män";0
"SE221 Blekinge län";"skilda";"14 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"15 år";"män";0
"SE221 Blekinge län";"skilda";"15 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"16 år";"män";0
"SE221 Blekinge län";"skilda";"16 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"17 år";"män";0
"SE221 Blekinge län";"skilda";"17 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"18 år";"män";0
"SE221 Blekinge län";"skilda";"18 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"19 år";"män";0
"SE221 Blekinge län";"skilda";"19 år";"kvinnor";1
"SE221 Blekinge län";"skilda";"20 år";"män";0
"SE221 Blekinge län";"skilda";"20 år";"kvinnor";0
"SE221 Blekinge län";"skilda";"21 år";"män";1
"SE221 Blekinge län";"skilda";"21 år";"kvinnor";1
"SE221 Blekinge län";"skilda";"22 år";"män";0
"SE221 Blekinge län";"skilda";"22 år";"kvinnor";1
"SE221 Blekinge län";"skilda";"23 år";"män";2
"SE221 Blekinge län";"skilda";"23 år";"kvinnor";6
"SE221 Blekinge län";"skilda";"24 år";"män";2
"SE221 Blekinge län";"skilda";"24 år";"kvinnor";4
"SE221 Blekinge län";"skilda";"25 år";"män";2
"SE221 Blekinge län";"skilda";"25 år";"kvinnor";7
"SE221 Blekinge län";"skilda";"26 år";"män";4
"SE221 Blekinge län";"skilda";"26 år";"kvinnor";9
"SE221 Blekinge län";"skilda";"27 år";"män";9
"SE221 Blekinge län";"skilda";"27 år";"kvinnor";16
"SE221 Blekinge län";"skilda";"28 år";"män";9
"SE221 Blekinge län";"skilda";"28 år";"kvinnor";27
"SE221 Blekinge län";"skilda";"29 år";"män";14
"SE221 Blekinge län";"skilda";"29 år";"kvinnor";38
"SE221 Blekinge län";"skilda";"30 år";"män";26
"SE221 Blekinge län";"skilda";"30 år";"kvinnor";30
"SE221 Blekinge län";"skilda";"31 år";"män";20
"SE221 Blekinge län";"skilda";"31 år";"kvinnor";43
"SE221 Blekinge län";"skilda";"32 år";"män";29
"SE221 Blekinge län";"skilda";"32 år";"kvinnor";47
"SE221 Blekinge län";"skilda";"33 år";"män";33
"SE221 Blekinge län";"skilda";"33 år";"kvinnor";63
"SE221 Blekinge län";"skilda";"34 år";"män";45
"SE221 Blekinge län";"skilda";"34 år";"kvinnor";64
"SE221 Blekinge län";"skilda";"35 år";"män";46
"SE221 Blekinge län";"skilda";"35 år";"kvinnor";74
"SE221 Blekinge län";"skilda";"36 år";"män";49
"SE221 Blekinge län";"skilda";"36 år";"kvinnor";73
"SE221 Blekinge län";"skilda";"37 år";"män";58
"SE221 Blekinge län";"skilda";"37 år";"kvinnor";96
"SE221 Blekinge län";"skilda";"38 år";"män";58
"SE221 Blekinge län";"skilda";"38 år";"kvinnor";94
"SE221 Blekinge län";"skilda";"39 år";"män";62
"SE221 Blekinge län";"skilda";"39 år";"kvinnor";87
"SE221 Blekinge län";"skilda";"40 år";"män";89
"SE221 Blekinge län";"skilda";"40 år";"kvinnor";107
"SE221 Blekinge län";"skilda";"41 år";"män";72
"SE221 Blekinge län";"skilda";"41 år";"kvinnor";102
"SE221 Blekinge län";"skilda";"42 år";"män";77
"SE221 Blekinge län";"skilda";"42 år";"kvinnor";102
"SE221 Blekinge län";"skilda";"43 år";"män";74
"SE221 Blekinge län";"skilda";"43 år";"kvinnor";125
"SE221 Blekinge län";"skilda";"44 år";"män";104
"SE221 Blekinge län";"skilda";"44 år";"kvinnor";105
"SE221 Blekinge län";"skilda";"45 år";"män";90
"SE221 Blekinge län";"skilda";"45 år";"kvinnor";143
"SE221 Blekinge län";"skilda";"46 år";"män";120
"SE221 Blekinge län";"skilda";"46 år";"kvinnor";153
"SE221 Blekinge län";"skilda";"47 år";"män";124
"SE221 Blekinge län";"skilda";"47 år";"kvinnor";169
"SE221 Blekinge län";"skilda";"48 år";"män";134
"SE221 Blekinge län";"skilda";"48 år";"kvinnor";156
"SE221 Blekinge län";"skilda";"49 år";"män";133
"SE221 Blekinge län";"skilda";"49 år";"kvinnor";174
"SE221 Blekinge län";"skilda";"50 år";"män";142
"SE221 Blekinge län";"skilda";"50 år";"kvinnor";194
"SE221 Blekinge län";"skilda";"51 år";"män";143
"SE221 Blekinge län";"skilda";"51 år";"kvinnor";191
"SE221 Blekinge län";"skilda";"52 år";"män";176
"SE221 Blekinge län";"skilda";"52 år";"kvinnor";189
"SE221 Blekinge län";"skilda";"53 år";"män";177
"SE221 Blekinge län";"skilda";"53 år";"kvinnor";187
"SE221 Blekinge län";"skilda";"54 år";"män";178
"SE221 Blekinge län";"skilda";"54 år";"kvinnor";216
"SE221 Blekinge län";"skilda";"55 år";"män";175
"SE221 Blekinge län";"skilda";"55 år";"kvinnor";209
"SE221 Blekinge län";"skilda";"56 år";"män";190
"SE221 Blekinge län";"skilda";"56 år";"kvinnor";224
"SE221 Blekinge län";"skilda";"57 år";"män";191
"SE221 Blekinge län";"skilda";"57 år";"kvinnor";216
"SE221 Blekinge län";"skilda";"58 år";"män";181
"SE221 Blekinge län";"skilda";"58 år";"kvinnor";198
"SE221 Blekinge län";"skilda";"59 år";"män";176
"SE221 Blekinge län";"skilda";"59 år";"kvinnor";209
"SE221 Blekinge län";"skilda";"60 år";"män";180
"SE221 Blekinge län";"skilda";"60 år";"kvinnor";188
"SE221 Blekinge län";"skilda";"61 år";"män";188
"SE221 Blekinge län";"skilda";"61 år";"kvinnor";159
"SE221 Blekinge län";"skilda";"62 år";"män";161
"SE221 Blekinge län";"skilda";"62 år";"kvinnor";202
"SE221 Blekinge län";"skilda";"63 år";"män";160
"SE221 Blekinge län";"skilda";"63 år";"kvinnor";201
"SE221 Blekinge län";"skilda";"64 år";"män";157
"SE221 Blekinge län";"skilda";"64 år";"kvinnor";186
"SE221 Blekinge län";"skilda";"65 år";"män";149
"SE221 Blekinge län";"skilda";"65 år";"kvinnor";182
"SE221 Blekinge län";"skilda";"66 år";"män";180
"SE221 Blekinge län";"skilda";"66 år";"kvinnor";168
"SE221 Blekinge län";"skilda";"67 år";"män";157
"SE221 Blekinge län";"skilda";"67 år";"kvinnor";152
"SE221 Blekinge län";"skilda";"68 år";"män";151
"SE221 Blekinge län";"skilda";"68 år";"kvinnor";178
"SE221 Blekinge län";"skilda";"69 år";"män";161
"SE221 Blekinge län";"skilda";"69 år";"kvinnor";192
"SE221 Blekinge län";"skilda";"70 år";"män";152
"SE221 Blekinge län";"skilda";"70 år";"kvinnor";181
"SE221 Blekinge län";"skilda";"71 år";"män";148
"SE221 Blekinge län";"skilda";"71 år";"kvinnor";193
"SE221 Blekinge län";"skilda";"72 år";"män";141
"SE221 Blekinge län";"skilda";"72 år";"kvinnor";174
"SE221 Blekinge län";"skilda";"73 år";"män";177
"SE221 Blekinge län";"skilda";"73 år";"kvinnor";210
"SE221 Blekinge län";"skilda";"74 år";"män";162
"SE221 Blekinge län";"skilda";"74 år";"kvinnor";204
"SE221 Blekinge län";"skilda";"75 år";"män";154
"SE221 Blekinge län";"skilda";"75 år";"kvinnor";162
"SE221 Blekinge län";"skilda";"76 år";"män";148
"SE221 Blekinge län";"skilda";"76 år";"kvinnor";175
"SE221 Blekinge län";"skilda";"77 år";"män";148
"SE221 Blekinge län";"skilda";"77 år";"kvinnor";173
"SE221 Blekinge län";"skilda";"78 år";"män";129
"SE221 Blekinge län";"skilda";"78 år";"kvinnor";133
"SE221 Blekinge län";"skilda";"79 år";"män";92
"SE221 Blekinge län";"skilda";"79 år";"kvinnor";114
"SE221 Blekinge län";"skilda";"80 år";"män";96
"SE221 Blekinge län";"skilda";"80 år";"kvinnor";130
"SE221 Blekinge län";"skilda";"81 år";"män";83
"SE221 Blekinge län";"skilda";"81 år";"kvinnor";116
"SE221 Blekinge län";"skilda";"82 år";"män";68
"SE221 Blekinge län";"skilda";"82 år";"kvinnor";92
"SE221 Blekinge län";"skilda";"83 år";"män";55
"SE221 Blekinge län";"skilda";"83 år";"kvinnor";89
"SE221 Blekinge län";"skilda";"84 år";"män";56
"SE221 Blekinge län";"skilda";"84 år";"kvinnor";66
"SE221 Blekinge län";"skilda";"85 år";"män";47
"SE221 Blekinge län";"skilda";"85 år";"kvinnor";61
"SE221 Blekinge län";"skilda";"86 år";"män";36
"SE221 Blekinge län";"skilda";"86 år";"kvinnor";45
"SE221 Blekinge län";"skilda";"87 år";"män";32
"SE221 Blekinge län";"skilda";"87 år";"kvinnor";49
"SE221 Blekinge län";"skilda";"88 år";"män";20
"SE221 Blekinge län";"skilda";"88 år";"kvinnor";43
"SE221 Blekinge län";"skilda";"89 år";"män";17
"SE221 Blekinge län";"skilda";"89 år";"kvinnor";31
"SE221 Blekinge län";"skilda";"90 år";"män";17
"SE221 Blekinge län";"skilda";"90 år";"kvinnor";35
"SE221 Blekinge län";"skilda";"91 år";"män";12
"SE221 Blekinge län";"skilda";"91 år";"kvinnor";26
"SE221 Blekinge län";"skilda";"92 år";"män";1
"SE221 Blekinge län";"skilda";"92 år";"kvinnor";18
"SE221 Blekinge län";"skilda";"93 år";"män";9
"SE221 Blekinge län";"skilda";"93 år";"kvinnor";11
"SE221 Blekinge län";"skilda";"94 år";"män";3
"SE221 Blekinge län";"skilda";"94 år";"kvinnor";11
"SE221 Blekinge län";"skilda";"95 år";"män";7
"SE221 Blekinge län";"skilda";"95 år";"kvinnor";8
"SE221 Blekinge län";"skilda";"96 år";"män";1
"SE221 Blekinge län";"skilda";"96 år";"kvinnor";2
"SE221 Blekinge län";"skilda";"97 år";"män";3
"SE221 Blekinge län";"skilda";"97 år";"kvinnor";4
"SE221 Blekinge län";"skilda";"98 år";"män";2
"SE221 Blekinge län";"skilda";"98 år";"kvinnor";1
"SE221 Blekinge län";"skilda";"99 år";"män";0
"SE221 Blekinge län";"skilda";"99 år";"kvinnor";1
"SE221 Blekinge län";"skilda";"100+ år";"män";0
"SE221 Blekinge län";"skilda";"100+ år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"0 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"0 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"1 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"1 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"2 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"2 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"3 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"3 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"4 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"4 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"5 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"5 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"6 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"6 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"7 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"7 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"8 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"8 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"9 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"9 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"10 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"10 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"11 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"11 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"12 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"12 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"13 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"13 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"14 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"14 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"15 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"15 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"16 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"16 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"17 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"17 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"18 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"18 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"19 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"19 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"20 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"20 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"21 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"21 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"22 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"22 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"23 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"23 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"24 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"24 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"25 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"25 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"26 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"26 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"27 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"27 år";"kvinnor";1
"SE221 Blekinge län";"änkor/änklingar";"28 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"28 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"29 år";"män";1
"SE221 Blekinge län";"änkor/änklingar";"29 år";"kvinnor";2
"SE221 Blekinge län";"änkor/änklingar";"30 år";"män";1
"SE221 Blekinge län";"änkor/änklingar";"30 år";"kvinnor";1
"SE221 Blekinge län";"änkor/änklingar";"31 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"31 år";"kvinnor";0
"SE221 Blekinge län";"änkor/änklingar";"32 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"32 år";"kvinnor";1
"SE221 Blekinge län";"änkor/änklingar";"33 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"33 år";"kvinnor";1
"SE221 Blekinge län";"änkor/änklingar";"34 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"34 år";"kvinnor";1
"SE221 Blekinge län";"änkor/änklingar";"35 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"35 år";"kvinnor";3
"SE221 Blekinge län";"änkor/änklingar";"36 år";"män";3
"SE221 Blekinge län";"änkor/änklingar";"36 år";"kvinnor";2
"SE221 Blekinge län";"änkor/änklingar";"37 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"37 år";"kvinnor";3
"SE221 Blekinge län";"änkor/änklingar";"38 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"38 år";"kvinnor";1
"SE221 Blekinge län";"änkor/änklingar";"39 år";"män";2
"SE221 Blekinge län";"änkor/änklingar";"39 år";"kvinnor";7
"SE221 Blekinge län";"änkor/änklingar";"40 år";"män";1
"SE221 Blekinge län";"änkor/änklingar";"40 år";"kvinnor";7
"SE221 Blekinge län";"änkor/änklingar";"41 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"41 år";"kvinnor";2
"SE221 Blekinge län";"änkor/änklingar";"42 år";"män";2
"SE221 Blekinge län";"änkor/änklingar";"42 år";"kvinnor";7
"SE221 Blekinge län";"änkor/änklingar";"43 år";"män";0
"SE221 Blekinge län";"änkor/änklingar";"43 år";"kvinnor";4
"SE221 Blekinge län";"änkor/änklingar";"44 år";"män";2
"SE221 Blekinge län";"änkor/änklingar";"44 år";"kvinnor";5
"SE221 Blekinge län";"änkor/änklingar";"45 år";"män";2
"SE221 Blekinge län";"änkor/änklingar";"45 år";"kvinnor";4
"SE221 Blekinge län";"änkor/änklingar";"46 år";"män";2
"SE221 Blekinge län";"änkor/änklingar";"46 år";"kvinnor";15
"SE221 Blekinge län";"änkor/änklingar";"47 år";"män";5
"SE221 Blekinge län";"änkor/änklingar";"47 år";"kvinnor";9
"SE221 Blekinge län";"änkor/änklingar";"48 år";"män";1
"SE221 Blekinge län";"änkor/änklingar";"48 år";"kvinnor";13
"SE221 Blekinge län";"änkor/änklingar";"49 år";"män";2
"SE221 Blekinge län";"änkor/änklingar";"49 år";"kvinnor";7
"SE221 Blekinge län";"änkor/änklingar";"50 år";"män";4
"SE221 Blekinge län";"änkor/änklingar";"50 år";"kvinnor";13
"SE221 Blekinge län";"änkor/änklingar";"51 år";"män";6
"SE221 Blekinge län";"änkor/änklingar";"51 år";"kvinnor";14
"SE221 Blekinge län";"änkor/änklingar";"52 år";"män";3
"SE221 Blekinge län";"änkor/änklingar";"52 år";"kvinnor";19
"SE221 Blekinge län";"änkor/änklingar";"53 år";"män";3
"SE221 Blekinge län";"änkor/änklingar";"53 år";"kvinnor";7
"SE221 Blekinge län";"änkor/änklingar";"54 år";"män";6
"SE221 Blekinge län";"änkor/änklingar";"54 år";"kvinnor";20
"SE221 Blekinge län";"änkor/änklingar";"55 år";"män";9
"SE221 Blekinge län";"änkor/änklingar";"55 år";"kvinnor";18
"SE221 Blekinge län";"änkor/änklingar";"56 år";"män";9
